foodId,Title,Category,Ingredients,Total_Ingredients,Steps,Total_Steps,Loves
320,tahu goreng tepung kriuk,tahu,"tahu coklat pong isinya , tepung terigu , minyak , air , bumbu ulek , bawang merah , bawang putih , ketumbar , garam",9,"1) Siapkan tahu, Ulek bawang merah, bawang putih, ketumbar dan garam secukupnya hingga halus, krn hanya butuh sedikit bumbu jd sisa bumbu bisa disimpan dikulkas jika akan menggoreng bakwan, tempe atau tahu tinggal pakai bumbu ini tidak perlu ulek2 lagi
2) Siapkan wadah masukkan bumbu ulek, tepung terigu dan sedikit air jgn terlalu kental atau encer aduk rata, koreksi rasa jika kurang asin bisa ditambahkan garam sesuai selera
3) Masukkan tahu ke wadah campur dengan tepung, krn tepung tidak terlalu kental jadi tepung yg menempel ditahu tidak akan terlalu tebal
4) Goreng hingga kecoklatan, angkat, tiriskan dan siap disajikan",4,63
334,ayam goreng telur asin chiken salted egg,ayam,"filet ayam , tepung bumbu sasa , telur asin , mentega , kaldu ayam bubuk , gula pasir , daun kari daun jeruk , bawang putih haluskan , susu cair , minyak goreng",10,"1) Siapkan adonan tepung basah dan kering, dan basahi ayam lalu baluri di atas adonan tepung kering goreng ayam sampai matang lalu tiriskan.
2) Belah telur asin ambil kuningnya saja lalu campurkan dgn bawang putih yg sudah dihaluskan jg,boleh di tambah susu cair bila suka kental di skip saja.
3) Panaskan wajan bisa mengoreng dgn minyak goreng atau mentega, masak kuning telur asin yg telah di haluskan sampai berbuih, tambahkan kaldu ayam, gula bubuk. bila ingin sdikit pedas tambahkan lada putih bubuk atau irisan cabai.
4) Jika punya daun kari bisa di beri sesaat akan di angkat/ daun jeruk/ taburi daun oregano sesuai selera masing2 bisa juga saus telur asinya di aduk rata dgn ayam atau di buat saus siraman saja.",4,62
335,kremesan ayam mudah,ayam,"tepung tapioka , tepung beras , baking powder , kuning telur , air enak air sisa ungkep ayam , bumbu , bawang putih bubuk diuleg , garam , masako suka , minyak",10,"1) Bismillah dulu.
2) Campur seluruh bahan kecuali air dan kuning telur ke dalam baskom.
3) Tes rasa, setelah itu masukan telur dan air sambil diaduk sampai rata. (Bisa pakai air biasa kalau ga ada air kaldu, atau option lain pakai air yg dicampur 2 sdt bumbu racik ayam)
4) Goreng pada minyak yang panas. Tuang dengan sendok dengan jarak kurleb 30 cm. Tunggu sampai kuning dan bisa dilipat-lipat.
5) Angkat dan tiriskan sampai benar-benar habis minyaknya karena ini meresap minyak banyak banget. Siap dihidangkan",5,62
336,bakso sapi kenyal bp,sapi,"daging sapi giling , putih telur , lada hitam , bawang putih bubuk , garam , kaldu jamur , tapioka , air merebus ditambah garam",8,"1) Campur semua bahan. Aduk rata. Uleni sampai kalis. Bulatkan bakso dengan mengepalkan tangan kiri, genggam daging dan tekan hingga daging keluar dari lubang antara ibu jari dan telunjuk, angkat daging dengan bantuan sendok.
2) Panaskan air sampai mendidih, masukkan bakso sampai mengapung. Angkat, lalu tiriskan.
3) Tips untuk dapatkan bakso yang kenyal: gunakan daging segar, uleni adonan bakso sampai benar-benar kalis. Tidak perlu menambahkan air jika sudah bisa diuleni atau tambahkan air cukup sedikit saja.",3,62
337,cah kangkung tempe,tempe,"kangkung , papan tempe , potong goreng , bawang merah , bawang putih , cabe rawit merah ganti cabe keriting merah , tomat potong , btg daun bawang serong , saus tiram , gula kaldu bubuk , air",10,"1) Tumis bawang putih dan bawang merah sampai harum lalu masukan cabe keriting dan kangkung, aduk rata beri air lalu tambahkan saus tiram, gula dan kaldu bubuk
2) Setelah kangkung mulai layu, masukan tempe, daun bawang dan tomat, aduk rata hingga kangkung matang, angkat, sajikan",2,62
338,ikan mujaer bumbu acar kuning,ikan,"ikan mujaer , cuka merk kura kura , daun bawang , bumbu halus , bawang merah , bawang putih , kemiri , kunyit , cabe rawit , garam , gula , air",10,"1) Cuci bersih ikan, goreng. Jangan terlalu matang dan kering ya, supaya bumbu meresap
2) Haluskan semua bahan bumbu halus, tumis sampai harum. Tambahkan air, gula, garam dan cuka. Koreksi rasa. Masukkan ikan, tumis sampai bumbu meresap. Sesaat sebelum diangkat, masukkan daun bawang. Selesai",2,61
348,orek tempe kecap,tempe,"papan tempe , potong kotak , bawang merah , bawang putih , cabe rawit , kecap manis , penyedap , gula garam , minyak utk tempe menumis bumbu",7,"1) Goreng setengah matang tempe yg sudah di potong kotak. Sisihkan.
2) Iris bumbu. Panaskan sedikit minyak makan bekas mnggoreng tempe tadi. Tumis bumbu hingga harum. Masukkan tempe, tambahkan kecap, penyedap rasa, gula dan garam. Aduk rata. Cek rasa. Tumis hingga tempe dan bumbu serta kecap tercampur merata. Sekitar 2-3 menit. Matikan api.
3) Siap disajikan. Selamat mencoba.",3,60
354,healthy tofu beef in pan,sapi,"daging sapi , tipis , bawang bombai , tipis , tahu tipis , kecap asin shoyu , gula palem , jus apel air putih",6,"1) Panaskan wajan teflon dg api kecil-sedang
Lalu susun bawang bombai di permukaannya. Tumis 3 menit
2) Setelah itu masukkan daging sapi di tengah2nya
Aduk sampai daging berubah warna. Lalu masukkan tahu dan susun di pinggirnya dan masukkan semua bahan bumbu
3) Tutup wajan dan masak sekitar 5 menit
Siram2 tahu dg kuah bumbu yg ada. Sambil aduk2 daging biar matang merata. Masak lg selama 5 menit
4) Lalu angkat
5) Sajikan dg irisan timun",5,60
358,siomay udang ayam,udang,"udang , ayam , ayam , minyak wijen , minyak ikan , tepung tapioka , kulit pangsit , garam , bawang putih",10,"1) Cuci bersih udang dan ayam, kemudian cincang halus dan campurkan. Tambahkan dengan garam, minyak wijen, minyak ikan, garam, bawang putih cincang, telur ayam dan tepung tapioka. Aduk rata hingga tercampur sempurna.
2) Letakkan adonan siomay di dalam kulit pangsit. Bentuk siomay sesuai selera.
3) Kukus siomay selama kurang lebih 20 menit hingga matang.
4) Siomay Udang Ayam sudah siap untuk disajikan.",4,60
359,tumis sayur with shrimp,udang,"wortel , potong , jagung manis , disisir , kembang kol , potong kecil² , kentang , potong kotak² digoreng sebentar , udang , bawang bombai , bawang putih , cincang kasar , tangkai daun bawang , garam penyedap , lada merica",10,"1) Potong² sayuran sesuai kemauan, wortel,jagung dan kembang kol direbus sebentar saja,kecuali kentang (me: digoreng)
2) Tumis bawang putih dan bawang bombay hingga harum..lalu masukkan udang tumis hingga berubah warna
3) Masukkan daun bawang tumis hingga layu,lalu masukan sayur2 tadi yg sudah direbus dan digoreng
4) Aduk hingga tercampur rata,beri sedikit garam,lada dan penyedap (me: menambahkan sedikit air,supaya bumbu bs tercampur rata) masak hingga air menyusut
5) Koreksi rasa dan siap untuk di sajikan",5,60
362,telur sambal ijo,telur,"telur , cabai hijau , tomat , bawang merah , bawang putih , gula garam , minyak goreng",7,"1) Rebus telur sampai matang, lalu kupas dan goreng sebentar dengan minyak panas.
2) Rebus cabai hijau dan duo bawang sampai empuk/matang,tiriskan dan uleg.sisihkan.
3) Panskan minyak goreng lalu masukan sambal, goreng sampai wangi lalu tambhkan tomat yg sudah d potong2, lalu masukan gula garam dan telur aduk sampai merata.matikan api.",3,59
365,tahu walik super kres,tahu,"tahu kopong dipotong , tepung terigu , tepung tapioka , penyedap royco sapi , lada , garam , gula , minyak , bawang putih gerus halus",9,"1) Untuk bahan isian, campurkan tepung terigu, tapioka, penyedap, lada, bawang putih halus, gula dan garam kemudian uleni dengan air biasa sampai kalis, jangan terlalu lembek atau terlalu keras.
2) Balik tahu kopong yang sudah dibelah 2 tadi, kemudian isi dengan adonan isian.
3) Panaskan minyak untuk menggoreng usahakan minyak banyak agar saat menggoreng tahu tenggelam dan matang dengan sempurna.
4) Tunggu sampai kecoklatan dan angkat lalu sajikan.
5) Mudah dan simpel",5,59
367,tumis tempe kacang panjang,tempe,"kacang panjang potong , tempe potong , cabai merah potong serong , bawang merah , bawang putih , daun salam , lengkuas , saus tiram , kecap , garam , gula merah air",9,"1) Goreng tempe yang sudah di potong, goreng setengah matang. Lalu angkat tiriskan.
2) Tumis bawang merah, bawang putih, cabai, lengkuas, daun salam. Tumis hingga harum. Masukan kacang panjang. Tumis hingga kacang panjang hingga layu. Masukan tempe aduk rata. Tambahkan, gula merah, kecap, garam dan saus tiram, beri sedikit air. Aduk rata, tumis hingga bumbu meresap, test rasa. Sajikan. #happycooking",2,59
371,telur kacang panjang sambal kemangi,telur,"telur ayam , kacang panjang , daun kemangi , minyak goreng , garam , halus , cabe merah keriting , bawang putih , bawang merah , tomat",10,"1) Rebus telur, lalu kupasi kulit nya dan sisihkan.
2) Potong2 kacang panjang dan daun kemangi petiki daunnya.
3) Ulek bahan halus, lalu sisihkan,
4) Panasi minyak,goreng kacang panjang sebentar saja angkat sisihkan,goreng telur sampai kuning kecoklatan angkat dan sisihkan lalu masukkan cabe yang udah di ulek tadi sampai setengah matang masukkan daun kemangi,masak lagi sebentar sampai daun kemangi layuu, matikan kompor dan tambahkan kacang panjang dan telur aduk semua sampai tercampur rata.
5) Lalu tata di piring saji siap di nikmati deh",5,59
372,telur gulung,telur,"telur , garam , lada , air , tusuk sate",5,"1) Kocok telur kasih garam dan lada
2) Tambahkan air hingga adonan telur benar benar cair seperti air bewarna kuning
3) Panaskan wajan, kasih minyak yang banyak (kalo saya wajannya dimiringin)
4) Kalau minyak sudah panas, tuang adonan telur dengan sendok makan 4x tuang, biarkan beberapa detik, gulung dengan tusuk sate(tusuknya dibalik ya jadi yang lancip dipegang) gulung telor sambil diteken teken ke pinggir wajan
5) Siap hidangkan dengan saos",5,59
374,keripik tempe renyah,tempe,"kedelai calon tempe , tepung tapioka , bumbu celupan , air , bawang putih haluskan , biji ketumbar , garam , kaldu bubuk",8,"1) Campur calon tempe dan tapioka, aduk rata. masukkan kedalam plastik, padatkan, dan lubangi plastik menggunakan lidi. diamkan sampai 24 jam(me:digantung) sampai menjadi tempe dan bisa diiris. iris tipis tempe, celupkan pada bahan celupan, kemudian goreng di minyak yang panas api sedang. setelah dingin masukkan toples.",1,58
379,sup jagung telur jamur brokoli,telur,"jagung serut , jamur kancing , brokoli potong , telur kocok lepas , bawang putih cincang , tepung maizena , royco ayam , gula pasir , belimbing air",9,"1) Tumis bawang putih sampai harum, tambah kan air, setelah mendidih masukan royco, jagung manis, brokoli, jamur, diamkan sampai setengah matang, setelah itu masukan telur sambil diaduk per lahan2 sampai telur berserat, tambahkan gula pasir, cairkan tepung maizena dengan 5 sdm air lalu masukan, aduk2 sampai me letup2, tes rasa, angkat, sajikan hangat.",1,58
380,udang bakar madu simple,udang,"udang , madu , saus tomat , kecap manis , kaldu bubuk , garam , lada",7,"1) Cuci udang kalau mau dikasih jeruk nipis oke aja
2) Campurkan semua saus dan bumbu
3) Rendam udang dalam bumbu selama 15-30 menit di kulkas
4) Panggang udang sambil di olesi bumbu dalam wajan grill sampai matang",4,58
390,tahu kribo,tahu,"tahu kuning , tepung bumbu , tepung beras , minyak goreng",4,"1) Cuci bersih tahu, simpan di mangkuk, hancurkan kasar dengan memakai garpu.
2) Masukkan Tepung Serbaguna dan Tepung Beras, aduk rata.
3) Goreng adonan tahu sedikit2 (pakai 2 garpu) dalam minyak sedang sampai crispy. Tiriskan.
4) Siap disantap dengan aneka toping sesuai selera.",4,57
415,udang goreng telor asin,udang,"udang dikupas , tepung kobe super crispy , bawang putih , telor asin , air panas , margarine , daun bawang , ambil hijaunya",7,"1) Goreng udang menggunakan tepung kobe, sesuai petunjuk di kemasan. Sisihkan.
2) Hancurkan telor asin, larutkan dengan air panas. Sisihkan.
3) Tumis bawang putih dengan margarine hingga agak cokelat.
4) Masukkan larutan telor asin. Masak hingga airnya menyusut, kemudian masukkan daun bawang. Aduk rata. Matikan api.
5) Jika sudah dingin, campurkan udang yang sudah digoreng ke dalamnya. Aduk rata. Sajikan :)",5,55
417,tahu bacem,tahu,"bawang merah , bawang putih , daun salam , tahu , garam , lengkuas , gula merah , kecap manis , ketumbar",9,"1) Cuci bersih semua bahan.
2) Haluskan semua bumbu Kecuali daun salam dan lengkuas.
3) Tambah kan air untuk mengukep tahu, masukan lengkuas dan daun salam.
4) Ungkep tahu sampai air ungkepan habis.
5) Goreng tahu hingga kecoklatan.",5,55
419,telur gulung manis energen,telur,"energen coklat , telur , margarine , keju parut",4,"1) Dalam mangkuk kocok telur menggunakan whisk sampai rata tambahkan energen dan aduk kembali sampai rata..
2) Panaskan teflon dengan api paling kecil, oles tipis dengan margarine, tuang adonan kurang lebih 1 sendok sayur, biarkan agak sedikit kering dan taburi dengan keju parut dan gulung, biarkan uap panas nya hilang dan potong-potong, sajikan...",2,55
426,tahu tepung instan,tahu,"tepung bumbu serba , tahu kuning",2,"1) Cuci tahu, potong2 menjadi kotak kecil, Saya potong jd 4 bagian
2) Siapakan wadah bertutup, masukkan tepung dalam keadaan kering, lalu masukkan tahu, tutup kemudian kocok2 sampai tahu terbalut tepung
3) Panaskan minyak, goreng tahu sampai matang, sajikan",4,55
432,sosis gulung telur telur gulung sosis,telur,"telur , kocok lepas , batang daun bawang , hijaunya , garam merica , bubuk kari , sosis fiesta kari , kukus sebentar , sisihkan",5,"1) Kocok rata telur, daun bawang, garam, merica dan kare bubuk
2) Ambil 2-3 sendok sayur, ratakan, buat dadar di teflon, masak dengan api kecil sampai matang (supaya telurnya tidak kering)
3) Buat dadar sampai kocokan telur habis
4) Ambil selembar dadar, taruh sosis di pangkal lalu gulung.
Ambil lagi selembar dadar, ulangi langkah no.4. Dan lakukan sampai ketebalan telur yang diinginkan
5) Setelah selesai, bungkus dengan plastik wrap supaya lebih lapisan telurnya lebih rekat. Biarkan sejenak.
Potong-potong, sajikan.",5,54
435,stik tempe,tempe,"papan tempe , telur ayam , bawang putih , ketumbar , garam , tepung panir",6,"1) Potong tempe memanjang. Rendam dalam larutan bumbu (bawang putih, ketumbar, garam).
2) Kocok telur dalam mangkok n beri 1 sdm air putih matang
3) Masukkan irisan tempe ke kocokan telur lalu baluri tepung panir. Kemudian digoreng deh. Gampang kan?
4) Siap disajikan",4,54
436,bacem pindang telur endess,telur,"telur ayam , air matang , teh celup sariwangi , daun salam , daun jeruk , gula pasir , gula merah , garam , kecap manis , penyedap",10,"1) Rebus telur hingga matang dalam wadah panci tersendiri (kupas kulitnya pakai air dingin ya, biar ga gompel gompel)
2) Siapkan wajan, masukkan air, teh celup, daun salam, daun jeruk, gula pasir dan gula merah, garam, kecap manis lalu masukkan telur, jereng sampai air menyusut (sesekali di bolak balik telor nya biar coklat merata) kalau mau lebih coklat, bisa di diamkan dulu di wajan setelah kompor di matikan.. Sajikan..",4,54
440,asem asem kikil sapi,sapi,"kikil sapi masak , daun kedondong , biji asam cempling asam msi mentah , bumbu halus , bawang merah , bawang putih , biji cabe rawit hijau , laos , kunir , garam , gula , penyedap",10,"1) Bersihkan kikil sapi, rebus sampe empuk
2) Kl sdh empuk masukkan bumbu halus + Asem cempling
3) Setelah asem empuk keluarkan, hancurkan asam dlm mangkok tambahkan sedikit air lalu saring masukkan air asam kedlm rebusan kikil tadi
4) Tambahkan garam, gula, penyedap terakhir masukkan daun kedondong lalu matikan api, tggu sbntr smpe aroma dan rasa daun kedondong meresap.
5) Sajikan..",5,54
441,siomay udang ayam debm,udang,"udang kupas , dada ayam , telor , swalow globe , garam , lada bawang putih , kubis kulitnya",6,"1) Giling udang dan ayam.campurkan telor bumbu dan agar2.bungkus dgn kubis.ato bisa jg d cetak d cetakan talam.kl d cetak d cetakan talam atasnya kasih wortel parut biar lbh cantik.trus kukus deh.aku ngukusnya sekitar 20 menitan
2) Siap dinikmati.ato mau d goreng dl jg enak.kl aku bikin banyakan buat stok d kulkas.kl mau mkan tinggal d panasin ato d goreng deh.makannya pke saos keju makin endolita.pke mayo ato saos cabe oke jg.hehe",2,54
444,sosis tempe kriuk,tempe,"tempe , batang sosis , lada , garam , telur , tepung kriuk",6,"1) Kukus tempe selama 10 menit lalu haluskan dengan ulekan.
2) Tambahkan garam, lada dan telor dan campur rata.
3) Ambil adonan di tangan tambahkan sebuah sosis lalu kepal-kepal tempe menutup bagian tengah sosis. Potong menjadi 4 bagian (tanpa putus) kepala sosis yg keluar kanan dan kiri.
4) Goreng dengan api sedang dan sebelumnya dibalur dengan tepung kriuk.
5) Sajikan dengan sambal cocolan. Hmmm....so simpel so yummy",5,54
460,tumis toge tahu cabe ijo,tahu,"tahu goreng , toge , cabe ijo diiris , cabe merah diiris , bawang merah diris , bawang putih diiris , terasi abc , garam , gula , penyedap jamur",9,"1) Rebus tahu sebentar dalam air mendidih, tiriskan
2) Tumis bawang merah, bawang putih smp harum masukkan terasi, cabe merah dan cabe ijo, tahu aduk
3) Beri bumbu garam, gula, penyedap jamur aduk rata masukkan toge masak dengan api besar dan aduk dengan cepat
4) Angkat, sajikan",4,53
461,sate telur gulung,telur,"telur ayam , air putih , penyedap , tusuk sate",4,"1) Kocok telur ke wadah dengan penyedap rasa, kemudian campur dengan air putih
2) Siapkan wajan, untuk ini siapkan minyak yg cukup banyak ya. Tunggu sampai agak panas tp cukup menggunakan api kecil saat menggoreng ya bun
3) Ambil sesendok kocokan telur kemudian sambil diputar putar tusuk sate nya dipinggir wajan
4) Angkat dan tiriskan minyak nya baru di taruh di piring saji
5) Topping boleh apa aja ya bun lebih enak memang dengan pakai saus sambal hhehe. Trs sajikan hangat""",5,53
