foodId;Title;Category;Ingredients;Total_Ingredients;Steps;Total_Steps;Loves
202;stick tempe goreng telur;tempe;"[
    (""tempe"", ""1 papan""),
    (""telur"", ""1 butir""),
    (""tepung terigu"", ""2 sdm""),
    (""bawang putih"", ""2 siung""),
    (""kaldu bubuk"", ""1/2 sdt""),
    (""merica"", ""1/4 sdt""),
    (""garam"", ""1/2 sdt"")
]";7;"1) Kukus tempe, kemudian potong-potong memanjang seperti stick.
2) Kocok telur, tepung terigu, merica, garam, kaldu bubuk ayam, bawang putih yang sudah di uleg. Asal saja, biarkan tetap ada gerindil-gerindilnya.
3) Masukkan tempe ke kocokan telur tadi kemudian goreng satu per satu dengan api sedang sampai kuning keemasan.
4) Angkat dan tiriskan. Stick Tempe Goreng Telur siap disantap.";4;80
205;tahu gejrot cirebon;tahu;"[
    (""tahu pong"", ""3 buah""),
    (""bawang merah"", ""2 siung""),
    (""bawang putih"", ""2 siung""),
    (""cabe hijau"", ""3 buah""),
    (""cabe rawit"", ""3 buah""),
    (""gula merah"", ""1 sdm""),
    (""garam"", ""1/2 sdt""),
    (""jeruk limau"", ""1 buah""),
    (""air"", ""100 ml"")
]";9;"1) Goreng tahu sebentar. Tiriskan.
2) Ulek mulai dari cabe rawit & cabe hijau kecil, setelah agak halus ulek kasar duo bawang. Lalu ulek gula merah. Bumbui dan beri sedikit air.
3) Siram kuah diatas tahu pong yang sudah dipotong jadi 4 bagian. Sajikan.";4;79
210;cah toge telur variasi paprika;telur;"[
    (""toge"", ""1 genggam""),
    (""telur"", ""1 butir""),
    (""paprika hijau"", ""1/4 buah""),
    (""wortel"", ""1/2 buah""),
    (""bawang putih"", ""2 siung""),
    (""kecap asin"", ""1 sdm""),
    (""saus tiram"", ""1 sdm""),
    (""garam"", ""1/2 sdt""),
    (""lada"", ""1/4 sdt""),
    (""minyak sayur"", ""1 sdm"")
]";9;"1) Iris paprika hijau, serut wortel dan geprek bawang putih lalu iris tipis. Aduk telur dalam wadah terpisah dan tambahan garam lada
2) Panaskan wajan dgn minyak sayur dgn api sedang. Masukkan bawang putih, tumis bentar kemudian masukkan telur. Setelah 30 detik Tumis kasar
3) Masukkan seluruh sayuran, tumis sekitar 3 menit dgn api besar
4) Masukkan kecap asin dan saus tiram, tumis lagi sekitar 2 menit.
5) Segera angkat dan sajikan";5;78
218;pindang telur teh celup;telur;"[
    (""telur"", ""2 butir""),
    (""teh celup"", ""1 kantong""),
    (""kecap manis"", ""1 sdm""),
    (""gula merah"", ""1 sdm""),
    (""gula pasir"", ""1 sdt""),
    (""serai"", ""1 batang, geprek""),
    (""daun salam"", ""2 lembar""),
    (""daun jeruk"", ""2 lembar""),
    (""air"", ""500 ml""),
    (""garam"", ""1/2 sdt""),
    (""kaldu bubuk"", ""1/2 sdt"")
]";10;"1) Masukan semua bahan ke dalam panci,lalu rebus sampe air menyusut.
2) Kemudian angkat lalu siap di hidangkan.
3) Rasanya enak...
4) Happy Cooking..";4;76
225;tahu rambutan bola crispy;tahu;"[
    (""tahu"", ""100 gram""),
    (""telur puyuh"", ""3 butir""),
    (""tepung terigu"", ""2 sdm""),
    (""mie"", ""1 keping""),
    (""telur ayam"", ""1 butir""),
    (""wortel"", ""1/2 buah""),
    (""daun bawang"", ""1 batang""),
    (""garam"", ""1/2 sdt""),
    (""lada"", ""1/4 sdt"")
]";9;"1) Campur tepung terigu, tahu, wortel, daun bawang dan penyedap (garam dan merica)
2) Lalu ambil bagian adonan, pipihkan dan masukkan telur puyuh pada bagian tengahnya.
3) Bentuk bulat, lalu beri telur dan lumuri dengan mie yang sudah diremas.
4) Masukkan selama 25-30menit dalam kulkas, setelah itu bola2 siap dimasak dalam api sedang. Selamat Mencoba!";4;75
229;perkedel tahu kari telur;tahu;"[
    (""tahu"", ""100 gram""),
    (""bumbu kari instant"", ""1 sdm""),
    (""tepung beras"", ""2 sdm""),
    (""tepung tapioka"", ""2 sdm""),
    (""batang daun bawang"", ""1 batang""),
    (""garam"", ""1/2 sdt"")
]";6;1) Campur semua bahan jadi satu. Koreksi rasanya. Cetak dgn bantuan 2 sendok lalu goreng pd minyak panas dgn api sedang sampai kuning kecoklatan. Angkat, tiriskan, sajikan....;1;75
240;kuah bakso sapi ala rumahan;sapi;"[
    (""bakso sapi"", ""5 butir""),
    (""batang daun bawang"", ""1 batang""),
    (""batang daun seledri"", ""1 batang""),
    (""bawang goreng"", ""1 sdm""),
    (""bawang putih"", ""2 siung""),
    (""merica bubuk"", ""1/4 sdt""),
    (""garam"", ""1/2 sdt""),
    (""kemiri"", ""2 butir""),
    (""mie"", ""1 papan"")
]";9;"1) Haluskan bawang putih, kemiri, garam dan lada
2) Tumis bumbu halus sampai wangi, lalu tiriskan
3) Masak air di dalam panci sampai mendidih, lalu masukkan bumbu halus, tambahkan garam gula dan merica bubuk lagi jika dirasa masih kurang pas
4) Masukkan bakso sapi siap makn ke dalam panci, daun bawang dan seledri, masak sebentar
5) Sajikan di mangkuk selagi hangat, ditambah dengan mie kuning rebus, bawang goreng dan sambal sebagai pelengkap";5;72
249;udang goreng mentega;udang;"[
    (""udang segar"", ""150 gram""),
    (""jeruk nipis"", ""1 buah""),
    (""margarin"", ""1 sdm""),
    (""bawang bombai"", ""1/2 buah""),
    (""bawang putih"", ""2 siung""),
    (""kecap inggris"", ""1 sdm""),
    (""kecap manis"", ""1 sdm"")
]";7;"1) Cuci dan kupas udang, buang kepalanya, lalu belah tengah badannya. Tetesi perasan jeruk nipis dan diamkan selama 15 menit.
2) Goreng udang dengan minyak panas hingga berubah warna dan merekah. Lalu tiriskan.
3) Panaskan mentega/ margarin. Tumis bawang putih dan bawang bombay hingga harum. Masukkan udang. Tambahkan kecap inggris dan kecap manis. Aduk. Test rasa (bila diperlukan, tambah penyedap). Aduk rata lagi, sebentar saja.
4) Sajikan. Selamat mencoba dan semoga bermanfaat :)";4;71
272;parmesan hot chicken wing keto;ayam;"[
    (""sayap ayam"", ""6 potong""),
    (""olive oil"", ""1 sdm""),
    (""cuka apel"", ""1 sdm""),
    (""himalayan salt"", ""1/2 sdt""),
    (""lada"", ""1/4 sdt""),
    (""cabai bubuk"", ""1/2 sdt""),
    (""paprika powder"", ""1/2 sdt""),
    (""dry oregano"", ""1/4 sdt""),
    (""bawang putih powder"", ""1/2 sdt""),
    (""keju parmesan"", ""2 sdm"")
]";10;"1) Campur dan aduk semua bahan di atas jadi satu, lalu masukan sayap ayamnya
2) Remas-remas ayam hingga menyatu dengan bumbu lalu biarkan hingga bumbu terserap sempurna, sumpan dalam kulkas minimal 3 jam (saya semalaman)
3) Panggang sayap ayam dalam oven dengan suhu 250° selama 25-30 menit, 10 menit pertama, balik, lalu panggang sisi satunya hingga kedua sisi matang sempurna
4) Enjoooy";4;67
274;simple spicy beef curry keto;sapi;"[
    (""daging sapi"", ""200 gram""),
    (""lemak sapi"", ""50 gram""),
    (""bumbu kari instant"", ""1 sdm""),
    (""himalayan salt"", ""1/2 sdt""),
    (""bawang goreng"", ""1 sdm""),
    (""cabe rawit"", ""2 buah""),
    (""cabai bubuk"", ""1/4 sdt"")
]";7;"1) Rebus daging sapi hingga empuk jangan buang air rebusannya, sisihkan
2) Di panci berbeda rebus lemak sapi kemudian buang air rebusannya berkali-kali hingga benar2 sudah tak ada aroma bau sapi nya, tiriskan, cuci dengan air bersih, tiriskan kembali
3) Di panci habis merebus daging tadi beserta kaldunya, tambahkan secukupnya air, masukkan lemak sapi kedalamnya, tambahkan air bila perlu hingga merendam seluruh daging dan lemak
4) Masukkan bumbu kari instant, cabe bubuk, irisan cabe rawit, dan santan, lalu masukkan garam, aduk rata, cicipi rasanya, bila kurang asin, tambahkan lagi garamnya
5) Masak diatas api kecil sampai mendididih, biarkan mendidih hingga 5 menit, matikan api, taburi dengan bawang goreng";5;67
276;orak arik telur bunga daun bawang;telur;"[
    (""batang daun bawang"", ""1 batang""),
    (""telur"", ""2 butir""),
    (""garam"", ""1/2 sdt""),
    (""merica bubuk"", ""1/4 sdt""),
    (""bawang merah"", ""2 siung""),
    (""bawang putih"", ""2 siung""),
    (""tomat"", ""1 buah""),
    (""cabe merah keriting"", ""2 buah""),
    (""cabe rawit oranye"", ""2 buah""),
    (""gula"", ""1/2 sdt""),
    (""kecap manis"", ""1 sdm"")
]";10;"1) Bubuhi kocokan telur dengan secukupnya garam dan merica. Tipis2 saja karena nanti di tumis akan di beri garam lagi. Yang penting tidak hambar. Lalu masak buat orak arik. Sisihkan.
2) Tumis bumbu iris hingga wangi. Masukan bunga daun bawang. Masak sebentar hingga agak layu.
3) Masukan telur orak arik. Beri gula, garam dan kecap manis. Aduk rata.
4) Sajikan. Pake nasi panas udah enak pisan ini.";4;67
282;tempe orek kacang panjang;tempe;"[
    (""papan tempe"", ""1 papan""),
    (""bawang putih"", ""2 siung""),
    (""bawang merah"", ""2 siung""),
    (""cabe keriting merah"", ""3 buah""),
    (""kemiri"", ""2 butir""),
    (""lada"", ""1/4 sdt""),
    (""kecap manis"", ""1 sdm""),
    (""kacang panjang"", ""5 batang"")
]";8;"1) Goreng tempe sampai kering
2) Potong-potong kacang panjanh, cuci bersih
3) Ulek duo bawang, kemiri, cabe sampai halus.
4) Tumis bumbu halus sampai wangi, masukan kacang panjang. Beri air jangan terlalu banyak. Biarkan sampai kacamh panjang layu dan matang.
5) Masukan tempe, kecap, lada Bubuk. Aduk terua sampai kecap terbagi rata. Koreksi rasa. Sajikan.";5;66
299;gorengan tempe renyah;tempe;"[(""papan tempe"", ""1 papan""), (“tepung terigu"", ""3 sdm""), (""tepung beras"", ""2 sdm""), (""tepung tapioka"", ""1 sdm""), (""soda kue backing powder"", ""1/4 sdt""), (""penyedap"", ""1/2 sdt""), (""air"", ""secukupnya"")]";7;1) Campur semua bahan menjadi satu, aduk hingga rata. Tambahkan air secukupnya, jangan terlalu kental dan encer. Celupkan tempe, goreng hingga kuning kecoklatan. Angkat dan sajikan;1;65
301;bakso sapi kenyal memakai daging frozen recook fitri sasmaya;sapi;"[(""daging sapi"", ""250 gr""), (""tapioka"", ""3 sdm""), (""garam"", ""1 sdt""), (""es batu serut"", ""100 gr""), (""bawang putih"", ""3 siung""), (""putih telur"", ""1 butir""), (""air merebus bakso"", ""1 liter""), (""merica"", ""1/2 sdt""), (""baking powder"", ""1/2 sdt"")]";9;"1) Cacah daging, haluskan bersama es batu serut dengan menggunakan food processor. Tambahkan tapioka, bawang putih, garam dan putih telur. Koreksi rasa.
2) Didihkan air. Kecilkan api. Buat bulatan bakso sesuai selera (suami sukanya kecil2^^) dengan menggunakan tangan. Masukkan dalam air mendidih. Buat sampai adonan habis. Tutup panci dan besarkan api. Biarkan sampai bakso muncul ke permukaan air semua.
3) Angkat dan tiriskan. Masukkan ke dalam air dingin beberapa saat. Angkat dan tiriskan.
4) Siap dicemil atau diolah selanjutnya...";4;65
308;tongseng kambing goreng;kambing;"[(""daging kambing tulang"", ""300 gr""), (""cabe rawit"", ""10 buah""), (""bawang merah"", ""5 siung""), (""bawang putih"", ""3 siung""), (""minyak goreng"", ""2 sdm""), (""garam"", ""1 sdt""), (""kecap manis bango"", ""3 sdm"")]";7;"1) Rebus daging (saya pake presto) 15 menit.
2) Ulek semua bumbu cabe rawit, bawang merah dan putih sampe halus
3) Siapkan minyak goreng untuk menumis bumbu ulek (saya pake minyak agak banyak agar hasil masakan oily gitu)
4) Tumis bumbu sampai harum, tambahkan air sedikit, masukan daging. masukan kecap. masak sampai air surut dan terlihat minyak minyak menyatu dengan bumbu
5) Angkat. simpan dipiring saji.";5;64
320;tahu goreng tepung kriuk;tahu;"[(""tahu coklat pong"", ""5 buah""), (""tepung terigu"", ""4 sdm""), (""minyak"", ""secukupnya""), (""air"", ""100 ml""), (""bumbu ulek"", ""2 sdm""), (""bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""ketumbar"", ""1 sdt""), (""garam"", ""1/2 sdt"")]";9;"1) Siapkan tahu, Ulek bawang merah, bawang putih, ketumbar dan garam secukupnya hingga halus, krn hanya butuh sedikit bumbu jd sisa bumbu bisa disimpan dikulkas jika akan menggoreng bakwan, tempe atau tahu tinggal pakai bumbu ini tidak perlu ulek2 lagi
2) Siapkan wadah masukkan bumbu ulek, tepung terigu dan sedikit air jgn terlalu kental atau encer aduk rata, koreksi rasa jika kurang asin bisa ditambahkan garam sesuai selera
3) Masukkan tahu ke wadah campur dengan tepung, krn tepung tidak terlalu kental jadi tepung yg menempel ditahu tidak akan terlalu tebal
4) Goreng hingga kecoklatan, angkat, tiriskan dan siap disajikan";4;63
334;ayam goreng telur asin chiken salted egg;ayam;"[(""filet ayam"", ""300 gr""), (""tepung bumbu sasa"", ""5 sdm""), (""telur asin"", ""2 butir""), (""mentega"", ""1 sdm""), (""kaldu ayam bubuk"", ""1 sdt""), (""gula pasir"", ""1/2 sdt""), (""daun kari"", ""2 lembar""), (""daun jeruk"", ""2 lembar""), (""bawang putih haluskan"", ""2 siung""), (""susu cair"", ""100 ml""), (""minyak goreng"", ""secukupnya"")]";10;"1) Siapkan adonan tepung basah dan kering, dan basahi ayam lalu baluri di atas adonan tepung kering goreng ayam sampai matang lalu tiriskan.
2) Belah telur asin ambil kuningnya saja lalu campurkan dgn bawang putih yg sudah dihaluskan jg,boleh di tambah susu cair bila suka kental di skip saja.
3) Panaskan wajan bisa mengoreng dgn minyak goreng atau mentega, masak kuning telur asin yg telah di haluskan sampai berbuih, tambahkan kaldu ayam, gula bubuk. bila ingin sdikit pedas tambahkan lada putih bubuk atau irisan cabai.
4) Jika punya daun kari bisa di beri sesaat akan di angkat/ daun jeruk/ taburi daun oregano sesuai selera masing2 bisa juga saus telur asinya di aduk rata dgn ayam atau di buat saus siraman saja.";4;62
335;kremesan ayam mudah;ayam;"[(""tepung tapioka"", ""3 sdm""), (""tepung beras"", ""3 sdm""), (""baking powder"", ""1/4 sdt""), (""kuning telur"", ""1 butir""), (""air sisa ungkep ayam"", ""150 ml""), (""bumbu"", ""1 sdt""), (""bawang putih bubuk"", ""1 sdt""), (""garam"", ""1/2 sdt""), (""masako"", ""1/2 sdt""), (""minyak"", ""secukupnya"")]";10;"1) Bismillah dulu.
2) Campur seluruh bahan kecuali air dan kuning telur ke dalam baskom.
3) Tes rasa, setelah itu masukan telur dan air sambil diaduk sampai rata. (Bisa pakai air biasa kalau ga ada air kaldu, atau option lain pakai air yg dicampur 2 sdt bumbu racik ayam)
4) Goreng pada minyak yang panas. Tuang dengan sendok dengan jarak kurleb 30 cm. Tunggu sampai kuning dan bisa dilipat-lipat.
5) Angkat dan tiriskan sampai benar-benar habis minyaknya karena ini meresap minyak banyak banget. Siap dihidangkan";5;62
336;bakso sapi kenyal bp;sapi;"[(""daging sapi giling"", ""250 gr""), (""putih telur"", ""1 butir""), (""lada hitam"", ""1/2 sdt""), (""bawang putih bubuk"", ""1 sdt""), (""garam"", ""1 sdt""), (""kaldu jamur"", ""1 sdt""), (""tapioka"", ""2 sdm""), (""air merebus"", ""1 liter"")]";8;"1) Campur semua bahan. Aduk rata. Uleni sampai kalis. Bulatkan bakso dengan mengepalkan tangan kiri, genggam daging dan tekan hingga daging keluar dari lubang antara ibu jari dan telunjuk, angkat daging dengan bantuan sendok.
2) Panaskan air sampai mendidih, masukkan bakso sampai mengapung. Angkat, lalu tiriskan.
3) Tips untuk dapatkan bakso yang kenyal: gunakan daging segar, uleni adonan bakso sampai benar-benar kalis. Tidak perlu menambahkan air jika sudah bisa diuleni atau tambahkan air cukup sedikit saja.";3;62
337;cah kangkung tempe;tempe;"[(""kangkung"", ""1 ikat""), (""papan tempe"", ""1/2 papan""), (""bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""cabe rawit merah"", ""5 buah""), (""tomat"", ""1 buah""), (""btg daun bawang"", ""1 batang""), (""saus tiram"", ""1 sdm""), (""gula"", ""1/2 sdt""), (""kaldu bubuk"", ""1/2 sdt""), (""air"", ""100 ml"")]";10;"1) Tumis bawang putih dan bawang merah sampai harum lalu masukan cabe keriting dan kangkung, aduk rata beri air lalu tambahkan saus tiram, gula dan kaldu bubuk
2) Setelah kangkung mulai layu, masukan tempe, daun bawang dan tomat, aduk rata hingga kangkung matang, angkat, sajikan";2;62
338;ikan mujaer bumbu acar kuning;ikan;"[(""ikan mujaer"", ""2 ekor""), (""cuka merk kura kura"", ""1 sdm""), (""daun bawang"", ""1 batang""), (""bumbu halus"", ""2 sdm""), (""bawang merah"", ""4 siung""), (""bawang putih"", ""3 siung""), (""kemiri"", ""2 butir""), (""kunyit"", ""1 ruas""), (""cabe rawit"", ""5 buah""), (""garam"", ""1 sdt""), (""gula"", ""1/2 sdt""), (""air"", ""200 ml"")]";10;"1) Cuci bersih ikan, goreng. Jangan terlalu matang dan kering ya, supaya bumbu meresap
2) Haluskan semua bahan bumbu halus, tumis sampai harum. Tambahkan air, gula, garam dan cuka. Koreksi rasa. Masukkan ikan, tumis sampai bumbu meresap. Sesaat sebelum diangkat, masukkan daun bawang. Selesai";2;61
348;orek tempe kecap;tempe;"[(""papan tempe"", ""1 papan""), (""bawang merah"", ""4 siung""), (""bawang putih"", ""2 siung""), (""cabe rawit"", ""5 buah""), (""kecap manis"", ""3 sdm""), (""penyedap"", ""1/2 sdt""), (""gula"", ""1/2 sdt""), (""garam"", ""1/2 sdt""), (""minyak"", ""2 sdm"")]";7;"1) Goreng setengah matang tempe yg sudah di potong kotak. Sisihkan.
2) Iris bumbu. Panaskan sedikit minyak makan bekas mnggoreng tempe tadi. Tumis bumbu hingga harum. Masukkan tempe, tambahkan kecap, penyedap rasa, gula dan garam. Aduk rata. Cek rasa. Tumis hingga tempe dan bumbu serta kecap tercampur merata. Sekitar 2-3 menit. Matikan api.
3) Siap disajikan. Selamat mencoba.";3;60
354;healthy tofu beef in pan;sapi;"[(""daging sapi"", ""150 gr, iris tipis""), (""bawang bombai"", ""1/2 butir, iris""), (""tahu"", ""1 potong besar""), (""kecap asin shoyu"", ""1 sdm""), (""gula palem"", ""1 sdt""), (""jus apel"", ""2 sdm""), (""air putih"", ""50 ml"")]";6;"1) Panaskan wajan teflon dg api kecil-sedang
Lalu susun bawang bombai di permukaannya. Tumis 3 menit
2) Setelah itu masukkan daging sapi di tengah2nya
Aduk sampai daging berubah warna. Lalu masukkan tahu dan susun di pinggirnya dan masukkan semua bahan bumbu
3) Tutup wajan dan masak sekitar 5 menit
Siram2 tahu dg kuah bumbu yg ada. Sambil aduk2 daging biar matang merata. Masak lg selama 5 menit
4) Lalu angkat
5) Sajikan dg irisan timun";5;60
358;siomay udang ayam;udang;"[(""udang"", ""100 gr""), (""ayam"", ""100 gr""), (""minyak wijen"", ""1 sdt""), (""minyak ikan"", ""1 sdt""), (""tepung tapioka"", ""2 sdm""), (""kulit pangsit"", ""10 lembar""), (""garam"", ""1/2 sdt""), (""bawang putih"", ""2 siung"")]";10;"1) Cuci bersih udang dan ayam, kemudian cincang halus dan campurkan. Tambahkan dengan garam, minyak wijen, minyak ikan, garam, bawang putih cincang, telur ayam dan tepung tapioka. Aduk rata hingga tercampur sempurna.
2) Letakkan adonan siomay di dalam kulit pangsit. Bentuk siomay sesuai selera.
3) Kukus siomay selama kurang lebih 20 menit hingga matang.
4) Siomay Udang Ayam sudah siap untuk disajikan.";4;60
359;tumis sayur with shrimp;udang;"[(""wortel"", ""1 buah, iris""), (""jagung manis"", ""1 tongkol, disisir""), (""kembang kol"", ""100 gr, potong kecil""), (""kentang"", ""1 buah, goreng sebentar""), (""udang"", ""100 gr""), (""bawang bombai"", ""1/2 butir""), (""bawang putih"", ""2 siung""), (""daun bawang"", ""1 batang""), (""garam"", ""1/2 sdt""), (""penyedap"", ""1/4 sdt""), (""lada"", ""1/4 sdt"")]";10;"1) Potong² sayuran sesuai kemauan, wortel,jagung dan kembang kol direbus sebentar saja,kecuali kentang (me: digoreng)
2) Tumis bawang putih dan bawang bombay hingga harum..lalu masukkan udang tumis hingga berubah warna
3) Masukkan daun bawang tumis hingga layu,lalu masukan sayur2 tadi yg sudah direbus dan digoreng
4) Aduk hingga tercampur rata,beri sedikit garam,lada dan penyedap (me: menambahkan sedikit air,supaya bumbu bs tercampur rata) masak hingga air menyusut
5) Koreksi rasa dan siap untuk di sajikan";5;60
362;telur sambal ijo;telur;"[(""telur"", ""4 butir, rebus""), (""cabai hijau"", ""10 buah""), (""tomat"", ""1 buah""), (""bawang merah"", ""4 siung""), (""bawang putih"", ""2 siung""), (""gula"", ""1/2 sdt""), (""garam"", ""1/2 sdt""), (""minyak"", ""2 sdm"")]";7;"1) Rebus telur sampai matang, lalu kupas dan goreng sebentar dengan minyak panas.
2) Rebus cabai hijau dan duo bawang sampai empuk/matang,tiriskan dan uleg.sisihkan.
3) Panskan minyak goreng lalu masukan sambal, goreng sampai wangi lalu tambhkan tomat yg sudah d potong2, lalu masukan gula garam dan telur aduk sampai merata.matikan api.";3;59
365;tahu walik super kres;tahu;"[(""tahu kopong"", ""5 buah""), (""tepung terigu"", ""4 sdm""), (""tepung tapioka"", ""2 sdm""), (""penyedap"", ""1/2 sdt""), (""lada"", ""1/4 sdt""), (""garam"", ""1/2 sdt""), (""gula"", ""1/2 sdt""), (""minyak"", ""secukupnya""), (""bawang putih"", ""2 siung, haluskan"")]";9;"1) Untuk bahan isian, campurkan tepung terigu, tapioka, penyedap, lada, bawang putih halus, gula dan garam kemudian uleni dengan air biasa sampai kalis, jangan terlalu lembek atau terlalu keras.
2) Balik tahu kopong yang sudah dibelah 2 tadi, kemudian isi dengan adonan isian.
3) Panaskan minyak untuk menggoreng usahakan minyak banyak agar saat menggoreng tahu tenggelam dan matang dengan sempurna.
4) Tunggu sampai kecoklatan dan angkat lalu sajikan.
5) Mudah dan simpel";5;59
